page_id,text,label,category,encoded_category
559,01 Hours 37 Minutes 48 Seconds 1/10s,1,Urgency,7
569,Return my item,0,Not Dark Pattern,2
675,Your order is reserved for 09:58 minutes!,1,Urgency,7
1350,"In Stock, Only 1 Left!",1,Scarcity,4
878,I accept the Terms & Conditions of the FREE Brother Care Program and agree to receive exclusive offers and general promotions from Brother. I may withdraw my consent at any time.,1,Forced Action,0
931,Enjoy FREE shipping with WSJwine Advantage,1,Sneaking,5
96,Someone in Egypt bought,1,Social Proof,6
4, Highlight Hover ,0,Not Dark Pattern,2
276,Someone in Boling Iago Texas United States Purchased Seek Discomfort Sketch White iPhone Case 5 hours ago,1,Social Proof,6
925,"WOULD YOU LIKE A FREE NEXT DIRECTORY? Explore all the latest collections from your free Next Directory. By opting in to receive the Next Directory you agree that we may send you, at our discretion, further Directories usually in January and July each year, at a charge of £3.75 per publication. You also agree to receive supplementary Directories and ‘New In’ publications at no additional charge.",1,Sneaking,5
90,3 people are looking at this product,1,Social Proof,6
894,"IF YOU PARTICIPATE IN AN AUTOMATIC RENEWAL SUBSCRIPTION AND YOU HAVE PROVIDED US WITH A VALID CREDIT CARD NUMBER OR AN ALTERNATE PAYMENT METHOD, EACH SHIPMENT WILL BE AUTOMATICALLY PROCESSED AT THE TIME OF EACH SHIPMENT OR INSTALLMENT AND WILL BE BILLED TO THE PAYMENT METHOD YOU PROVIDED TO US AT THE TIME OF YOUR INITIAL PURCHASE AND AGREEMENT TO PARTICIPATE IN THE PROGRAM. IF YOU WISH TO CANCEL YOUR PARTICIPATION IN AN AUTOMATIC RENEWAL SUBSCRIPTION, YOU MAY DO SO AT ANY TIME BY CONTACTING A CUSTOMER CARE PROFESSIONAL AT THE CONTACT INFORMATION PROVIDED ON THE WEBSITE.",1,Obstruction,3
879,I would like to join Backstage Pass & agree to the Terms & Conditions & to receive emails & other promotional offers.,1,Forced Action,0
1177,23% left in stock!,1,Scarcity,4
1299,LESS THAN 8 LEFT IN STOCK!,1,Scarcity,4
1058,LAYAWAY SALE WE WILL MATCH YOUR INITIAL PAYMENT. LIMITED TIME ONLY,1,Urgency,7
1772,Purchase protection added,1,Sneaking,5
149,Other Promotions,0,Not Dark Pattern,2
1503,ONLY 5 LEFT!,1,Scarcity,4
976,commonpandacom@commonpandacom,0,Not Dark Pattern,2
906,"For more information about the VIP Rewards Club Membership, to purchase or terminate a membership, or to start or stop automatic renewal of a membership, contact Ross-Simons Customer Service by postal mail at: Ross-Simons, 9 Ross-Simons Drive, Cranston, Rhode Island 02920; or by email at customerservice@ross-simons.com; or by calling the VIP Rewards Club priority line at 800-835-3799.",1,Obstruction,3
891,"To cancel your order before it ships, call us.",1,Obstruction,3
1686,"128 sold today! Hurry, only a few left!",1,Scarcity,4
1007,Limited Time Promo $194.00,1,Urgency,7
892,"Exposed Membership (recurring subscription) and Cancellations  If You order with Exposed Membership, you are selecting a recurring billing subscription, where You will receive a new kit approximately every 60 days. You are able to cancel by contacting Exposed customer care at 1-866-404-7656, 8am – 4pm Pacific Time, M-F.  If You are part of our Monthly installment program, You will be billed in two monthly installments for each acne kit shipped. Each kit will be shipped every two months unless your membership is canceled. To cancel Your Exposed Membership, You must: 1. first pay in full for all kits that have been shipped 2. and, then contact Exposed customer care at 1-866-404-7656 8am – 4pm Pacific Time, M-F to process Your cancellation.",1,Obstruction,3
622,We uses cookies (and similar techniques) to provide you with better products and services. Your permission will be confirmed if you continue using this website.Read more,0,Not Dark Pattern,2
79,"Long Dress Style Beach Cover Up With Lace Detail Jessica in Metairie, United States",1,Social Proof,6
991,LIMITED TIME DEAL!,1,Urgency,7
424,"No thanks, I don't like discounts",1,Misdirection,1
1215,LIVE REMAINING STOCK,1,Scarcity,4
1736,Website Accessibility,0,Not Dark Pattern,2
559,01 Hours 37 Minutes 48 Seconds 1/10s,1,Urgency,7
401,I'd rather pay full price,1,Misdirection,1
724, Safe & Secure Checkout ,0,Not Dark Pattern,2
671,BE QUICK 00:57:33 DON'T MISS OUT,1,Urgency,7
1625,Only 1 item(s) left in stock,1,Scarcity,4
878,I accept the Terms & Conditions of the FREE Brother Care Program and agree to receive exclusive offers and general promotions from Brother. I may withdraw my consent at any time.,1,Forced Action,0
1810,Competitor Price: $172.00,1,Misdirection,1
905,"ONLY $1.99 FOR YOUR FIRST SIX MONTHS, THEN EACH YEAR YOUR MEMBERSHIP WILL AUTOMATICALLY RENEW FOR $39.99 AND BE CHARGED TO YOUR CREDIT/DEBIT CARD ON FILE. CANCEL YOUR VIP MEMBERSHIP ANY TIME TO RECEIVE A PRORATED REFUND BY CALLING (800) 543-7309. BY SUBMITTING YOUR ORDER, YOU AGREE TO THESE VIP MEMBERSHIP TERMS.",1,Obstruction,3
926,"◊After 1 year, subscription auto renews with fee. Review your iFit® Coach account on a computer, tablet, smartphone, or equipment console.",1,Sneaking,5
912,"CANCELLATION POLICY: If you are not completely satisfied with Yogi Surprise, you can cancel your membership and discontinue your monthly payments at any time. In order to cancel before you are renewed for the next shipment, you need to contact Yogi Surprise prior to the renewal date on the 14th of each month. Email: support@yogisurprise.com and we’ll respond promptly. If your membership has already renewed and you’d like to cancel an upcoming shipment, you must request cancellation by the 3rd of the month to be eligible for a refund. IF YOU DO NOT CANCEL PRIOR TO THE THIRD DAY OF A CALENDAR MONTH, YOU CANNOT BE REFUNDED FOR THAT MONTH’S SHIPMENT. WE DO NOT OFFER REFUNDS ON BOXES THAT HAVE ALREADY BEEN SHIPPED. To request cancellation, simply click here and submit the contact form or email us: support@yogisurprise.com. We’ll get back to promptly!",1,Obstruction,3
885,"Members may cancel their Membership at any time during their Membership term and receive a full refund, less any benefits/savings received in their current Membership term (for example, Buyer’s Club Discounts received or free shipping). Refunds for completed years completed will not be made, even if the Member did not use any of the benefits during the Membership term. To cancel your membership, please contact our customer service department by contacting us at 1-800-375-3006.",1,Obstruction,3
1555,"Only 3 left , In Stock",1,Scarcity,4
66,"Jamie in Nashville, United States purchased",1,Social Proof,6
917,Hugs and Kisses Rose Bouquet $44.99 Discount -$6.75 Delivery $13.99 Tax $3.46 Item Total $55.69,1,Sneaking,5
904,"When you join the PetPlus Plan, you are given the option to purchase your membership on an annual or monthly basis and you are automatically enrolled in our recurring billing program. You may cancel at any time by contacting our customer service team, but you will not be refunded for any unused days on your membership if you choose to cancel prior to the end of your billing cycle. You may cancel your PetPlus membership at any time without penalty if you have not utilized any of your PetPlus benefits (including discounts on products and/or services). For customers charged on a monthly basis, if you have purchased products or used services using your PetPlus benefits, we will charge a $25 administrative fee per membership cancellation if the membership is cancelled within three months of enrollment.",1,Obstruction,3
196,Chirag in Anoopshahr just got the JAYS - a-JAYS One+ about 17 minutes ago,1,Social Proof,6
238,Someone in Red Cliffs bought a RHK Yamaha YZ/YZF/WRF 99-16 Blue Pursuit Footpegs 3 minutes ago,1,Social Proof,6
1007,Limited Time Promo $194.00,1,Urgency,7
1189,Only 34 Left!,1,Scarcity,4
906,"For more information about the VIP Rewards Club Membership, to purchase or terminate a membership, or to start or stop automatic renewal of a membership, contact Ross-Simons Customer Service by postal mail at: Ross-Simons, 9 Ross-Simons Drive, Cranston, Rhode Island 02920; or by email at customerservice@ross-simons.com; or by calling the VIP Rewards Club priority line at 800-835-3799.",1,Obstruction,3
930,"1 Netflix offer: Not available to customers with an active Netflix offer from Vodafone. Available only on Red+ Lite, Unlimited, Red+ Essentials and Red+ until the 8th of August 2019. Exit fee of $60 applies if you exit or transfer your plan before 6 months. Plan exit fees may also apply. Netflix Offer: One year Netflix ‘Standard’ plan ($14.99 a month) credit will be applied to your Netflix account on activation. At the end of your credit, you will be charged at your Netflix plan rate unless you cancel your Netflix subscription. Cancel Netflix at any time. Netflix compatible device required. See eligible plans and full Netflix terms.",1,Sneaking,5
877,"I’ve read and accept the terms & conditions * , I also authorize Bosley to contact me by phone or text utilizing automated dialing equipment, as well as by email or mail with information about appointments, products, services, news or promotions. I also agree to Bosley's Terms of Service. Otherwise, call Bosley at 800-985-6405 to request your FREE information kit or to schedule your FREE no-obligation consultation.",1,Forced Action,0
890,"Prior to the automatic renewal and billing, we will notify you in advance (via the email you used at the time of enrollment) of (i) the pending renewal, (ii) the then current fees and charges applicable to the Passport Program, and (iii) where you may find more information about the Passport Program. We will also send you an additional email confirming your renewal. Should you elect not to renew your Membership, you may cancel at any time prior to the renewal by emailing us at passportmembership@1800flowers.com and your credit/debit card on file with us will not be charged. A confirmation email will be sent to you.",1,Obstruction,3
230,Hair type: Wavy,0,Not Dark Pattern,2
63,2 people are looking right now,1,Social Proof,6
159,88 PEOPLE VIEWED ITEM IN THE LAST 24 HOURS,1,Social Proof,6
880,I agree to receive marketing emails from Natural Life and agree to our Privacy Policy and terms of use.,1,Forced Action,0
1599,LIMITED QUANTITY,1,Scarcity,4
23,"Annie in Cheras, Malaysia just bought: An Abundance of Flowers - Van-Go Paint-By-Number Kit",1,Social Proof,6
1147,87% offers claimed. Hurry up!,1,Scarcity,4
776,clear text ,0,Not Dark Pattern,2
246,1 people are viewing this currently,1,Social Proof,6
1648,Summary,0,Not Dark Pattern,2
878,I accept the Terms & Conditions of the FREE Brother Care Program and agree to receive exclusive offers and general promotions from Brother. I may withdraw my consent at any time.,1,Forced Action,0
921,Free 60 day VIP trial membership with this order. Cancel anytime.,1,Sneaking,5
1217,"Hurry, only a few left!",1,Scarcity,4
893,You may cancel your VIP membership at any time by calling 1-866-337-0906 (open 24/7).,1,Obstruction,3
296,Sara from Philadelphia just saved $68 on her order.,1,Social Proof,6
905,"ONLY $1.99 FOR YOUR FIRST SIX MONTHS, THEN EACH YEAR YOUR MEMBERSHIP WILL AUTOMATICALLY RENEW FOR $39.99 AND BE CHARGED TO YOUR CREDIT/DEBIT CARD ON FILE. CANCEL YOUR VIP MEMBERSHIP ANY TIME TO RECEIVE A PRORATED REFUND BY CALLING (800) 543-7309. BY SUBMITTING YOUR ORDER, YOU AGREE TO THESE VIP MEMBERSHIP TERMS.",1,Obstruction,3
623,Days left until the offer ends: 00 Days 04:43:35,1,Urgency,7
885,"Members may cancel their Membership at any time during their Membership term and receive a full refund, less any benefits/savings received in their current Membership term (for example, Buyer’s Club Discounts received or free shipping). Refunds for completed years completed will not be made, even if the Member did not use any of the benefits during the Membership term. To cancel your membership, please contact our customer service department by contacting us at 1-800-375-3006.",1,Obstruction,3
445,"NO THANKS, I DON'T WANT 20% OFF MY ORDER",1,Misdirection,1
993,LIMITED TIME SALE,1,Urgency,7
883,"If you wish to cancel your subscription, you can email us at getflat@flattummyco.com",1,Obstruction,3
1051,SAVE $300.00\nfor limited time,1,Urgency,7
218,"Awhi from Hicks Bay, Gisborne, New Zealand just bought",1,Social Proof,6
879,I would like to join Backstage Pass & agree to the Terms & Conditions & to receive emails & other promotional offers.,1,Forced Action,0
616,Spring Sale Extended,1,Urgency,7
315,"No, I'll rather pay full price.",1,Misdirection,1
925,"WOULD YOU LIKE A FREE NEXT DIRECTORY? Explore all the latest collections from your free Next Directory. By opting in to receive the Next Directory you agree that we may send you, at our discretion, further Directories usually in January and July each year, at a charge of £3.75 per publication. You also agree to receive supplementary Directories and ‘New In’ publications at no additional charge.",1,Sneaking,5
